Date,Open,High,Low,Close,Adj Close,Volume
2010-03-19,25.518279915148664,25.56539699033078,25.43473024171704,25.545066059602675,25.54990261006423,42780585
2010-03-22,25.200510284110027,25.126042804152995,25.11515100439033,25.13244996191172,25.14805553940667,19378648
2010-03-23,25.011199999597903,25.331314785798757,24.96206101160884,24.989996150545394,25.02022233560375,62337888
2010-03-24,25.170678199291565,25.150590828151643,25.079060783667853,25.168692459709803,25.161395523371752,18102267
2010-03-25,25.603778619813543,25.766061356537072,25.51003245199257,25.677413721684207,25.65482172381285,81266276
2010-03-26,25.378355005505853,25.58981634837441,25.204263716959687,25.445229443176142,25.466292373433213,57425339
2010-03-29,25.37785938630281,25.383534447050717,25.42124422491696,25.36360056705843,25.383950615158557,24027443
2010-03-30,24.715317841788693,24.918569026840007,24.65071231585652,24.82095852796085,24.823458887276512,22631018
2010-03-31,24.29546094580512,24.46174837284465,24.20156549323665,24.24630575371678,24.29910339837082,79821384
2010-04-01,24.648066874808293,24.93664214010791,24.482567366280023,24.655864481029877,24.6450695981018,97673293
2010-04-02,25.511409122808217,25.52808034634264,25.26616637019293,25.34647286154328,25.323664635885983,39939778
2010-04-05,25.43980854799757,25.352716719779416,25.5300204884442,25.322653245511336,25.33324042975501,63217540
2010-04-06,25.839572641414605,25.85178604856532,25.833712723991603,25.848951475903544,25.831505039990937,43637495
2010-04-07,26.044069521750018,26.149611988363198,25.75607432878845,26.049609007354757,26.06251701906541,11358041
2010-04-08,25.77980740341805,25.864790155209025,25.80084486796069,25.728526675135257,25.70709460000428,16199102
2010-04-09,26.016595451777174,26.04347954591648,26.0585786003524,25.928124712708367,25.91774718088121,44430964
2010-04-12,26.66396288371685,26.489990951700644,26.600628135254485,26.75145881832541,26.80204155795412,25968744
2010-04-13,26.650282086273304,26.793307880598174,26.78361419474809,26.74566719856275,26.73481949409923,74677669
2010-04-14,27.575323310578643,27.93228008266625,27.522528515820763,27.609650280468525,27.587594268712195,15291476
2010-04-15,26.243961711489167,26.38398477410219,25.980644406973585,26.21339284293665,26.244080305917905,51107599
2010-04-16,26.68768584309611,26.84951969218348,26.656368752621912,26.661178203649133,26.633156186913027,34123303
2010-04-19,26.778223245337067,26.93566428272542,26.730720332199063,26.720991334547723,26.70247520449963,8465622
2010-04-20,26.5112695003733,26.64376434968972,26.35224373285312,26.574956884402823,26.59027897132157,49293340
2010-04-21,26.51398234812145,26.717814681555595,26.51047727716046,26.637087652580163,26.66208419993206,75102729
2010-04-22,25.65578718572762,25.783790927076957,25.366536406975392,25.61179887991898,25.643057475785035,20420089
2010-04-23,25.470051443324024,25.506668375576734,25.519838826687792,25.51227480625723,25.493211477532387,38994564
2010-04-26,25.60441959458008,25.579340972977512,25.415884904232914,25.70799293590268,25.723315122657542,9333130
2010-04-27,26.50013854558217,26.54669061998426,26.29096201461131,26.492451242053413,26.480102893303467,96563581
2010-04-28,26.27402426629441,26.39438843069622,26.180416168165312,26.23237747369213,26.21648968649481,45813748
2010-04-29,25.818219966415835,25.854897156263984,25.796667258961968,25.824523331526358,25.85559572809545,47416172
2010-04-30,25.55604080821828,25.67314266464843,25.500379639379,25.57945310994942,25.565395809049164,13303987
2010-05-03,26.05679905186797,26.192536005283177,25.882457908087925,26.065105314821224,26.072356746915577,39918797
2010-05-04,26.230721898102168,26.419363639991648,26.086054700967825,26.25017041125713,26.25425439883693,68324456
2010-05-05,25.916535015090616,26.161664635472025,25.692932930514026,25.98650271281816,25.958677551312675,77073065
2010-05-06,26.23024840526029,26.31932081437798,26.12231329460832,26.26776771657501,26.293144819292152,35009673
2010-05-07,26.359447147595272,26.26632901704705,26.422128038000512,26.33198016785712,26.346733473237904,20714857
2010-05-10,26.877793717958,26.91207075353441,26.796709996410435,26.860507260279523,26.807154486878357,40128074
2010-05-11,26.50814737871138,26.59364950390566,26.54255264341455,26.499238967731056,26.506590416052425,65254610
2010-05-12,26.286946219070696,26.125024045969205,26.399616437758517,26.33931714787793,26.31895755544853,91588375
2010-05-13,26.13714812123952,26.398334595605093,25.98235125026198,26.14663779360728,26.17532262427636,39250816
2010-05-14,25.29473267340444,25.388798400393423,25.195447238726583,25.40510935295938,25.36838881204721,92353020
2010-05-17,25.577924833572904,25.70373809433689,25.779655454846967,25.56879633750654,25.559681650496643,10297710
2010-05-18,25.78909003991401,26.04378520982613,25.89819442316657,25.71549736329828,25.72480700468467,72158338
2010-05-19,25.65523964148436,25.65137332519209,25.365393962846053,25.73098967839936,25.732387907947047,48632051
2010-05-20,25.593348449343743,25.744028599842217,25.566125001729542,25.62335773139705,25.642907283742957,37625260
2010-05-21,24.937062374163645,24.99825006391512,24.862432905451577,24.9206538623716,24.88281379364125,4817935
2010-05-24,24.7862660346177,24.837864334856512,24.814346564176446,24.724237197769995,24.7650795196651,70883401
2010-05-25,24.54561654143624,24.524492794500137,24.38110366184245,24.567630306185546,24.58053186601992,31735632
2010-05-26,24.15520027471269,24.43038648572882,23.981954395553384,24.18866632693992,24.22155609709286,52779824
2010-05-27,24.02801951931273,24.05500610979607,23.87520029779552,24.122824708330327,24.14391385068572,44856807
2010-05-28,24.335747722342106,24.49437967610018,24.19356590923383,24.33071375462484,24.33043127225337,89914883
2010-05-31,25.38218025046073,25.22088259933099,25.40952195021265,25.278726969457583,25.24626407350929,2321918
2010-06-01,25.393912602200395,25.62092567117271,25.168758368285086,25.379830075384262,25.36552719140573,74041550
2010-06-02,25.522520439486826,25.734236700350976,25.366975411401675,25.523657696226728,25.56422916662119,69691110
2010-06-03,25.514859837591207,25.603989820847566,25.211896317471652,25.49842936009474,25.533755847503112,77974729
2010-06-04,24.550181523155707,24.596017409297072,24.60020650336506,24.55072615061748,24.53551452118303,41134982
2010-06-07,24.51009628640372,24.63295365599664,24.59246945806518,24.54998282703893,24.4807935052113,22226336
2010-06-08,24.632391852387936,24.9907628868318,24.51847589737359,24.59186651826314,24.586636080707304,61796747
2010-06-09,25.85831271284856,25.708352541924864,25.742475669554143,25.846639724232254,25.839203571335165,85768016
2010-06-10,25.761177443125742,25.939807174092813,25.742278495752576,25.76026998289234,25.753835772971847,17059246
2010-06-11,25.87852816972662,25.83823857955099,25.99192743942482,25.929059514685093,25.942764039105228,39680463
2010-06-14,25.991696176952534,26.067192132571176,25.96683541755084,25.92402366267767,25.94673861831754,94953398
2010-06-15,25.37148582393985,25.41619419198997,25.207415783819297,25.33777924120141,25.36287123250849,54055821
2010-06-16,25.90787942130453,25.93012851872691,25.62204296569956,25.936545281102557,25.948105436397874,63905586
2010-06-17,26.39554640748341,26.47346666806557,26.17015574807224,26.342711927219632,26.295274743371905,78444715
2010-06-18,26.74953651879905,26.67818768963776,26.67917354633429,26.776169346943934,26.76703332512021,26770099
2010-06-21,26.2656114033082,26.48044231236248,26.101267980363616,26.306723144153427,26.367336196188525,48453878
2010-06-22,27.02766630536042,26.86677254722777,26.972986303538136,27.068763523839813,27.078893108140843,98671528
2010-06-23,26.24042779823673,26.39039425050085,26.08959686042511,26.33353980160961,26.34322579285504,53895074
2010-06-24,26.68291921649297,26.71942827938149,26.46261279280995,26.65776682428839,26.66734991664749,31955161
2010-06-25,27.76364327636609,27.684501514667545,27.518051591022243,27.86550819832116,27.877082962597516,85338422
2010-06-28,27.26549666879853,27.37510329370796,27.39700818515601,27.332567289929504,27.26743071588052,78322315
2010-06-29,26.92625415727424,26.79772634866416,26.965189067694663,27.03826209928627,27.03178577802648,28611038
2010-06-30,27.101087752515497,27.187911236043146,27.25471286442476,27.10575331866214,27.104726204910968,39259443
2010-07-01,26.8395313462504,26.729330054148747,26.83147410747826,26.84760162072789,26.88200669868584,37172880
2010-07-02,26.023756459018813,26.16221492067811,25.890079741280783,26.04076574065767,26.04200717933871,74088228
2010-07-05,26.035196323468387,25.99300700944894,26.129528420937213,26.089540391618023,26.04658366629201,1438343
2010-07-06,25.494020665069144,25.513021550349585,25.413451003980853,25.553860687222368,25.564851125602264,86867922
2010-07-07,25.83393652549671,25.9496661325743,25.785007171871708,25.80995466051746,25.789207982791307,63012633
2010-07-08,25.32445851633161,25.302620259964915,25.243193287860503,25.35235873314223,25.321510347068195,85431299
2010-07-09,26.180194168422403,26.25124344176856,25.71999374125688,26.163634763111283,26.14181013047865,74329550
2010-07-12,25.724269820185008,25.6069998245345,25.85382534291029,25.769854914541725,25.783835169830702,74475826
2010-07-13,25.62648250902822,25.784683885857117,25.61252038655209,25.61720418666679,25.649450130367985,64084910
2010-07-14,26.118426587059624,26.429098888317387,26.083167425201584,26.05043609259219,26.06301662826624,48637305
2010-07-15,25.459515266598984,25.895018084908685,25.375411998355982,25.429685760763807,25.44575791273389,13799565
2010-07-16,25.53733740941045,25.625743050173455,25.481653751089357,25.558410000499684,25.57050028553168,34274525
2010-07-19,26.26201698129708,26.444936273804565,26.105271819879565,26.248511327780943,26.251171015330574,14844015
2010-07-20,25.418526071792797,25.26891925811087,25.420633272626027,25.43076372476015,25.448487203070435,48641911
2010-07-21,25.53801302318752,25.807927717166827,25.29565285946868,25.53761053784047,25.47584079198397,80522839
2010-07-22,25.66681012272281,25.8440361608118,25.61374354176,25.68353036052484,25.68638350156828,62784115
2010-07-23,26.09275609348087,26.10790296972761,26.087743304756938,26.10133341984983,26.074059483122404,30863201
2010-07-26,25.48707789213169,25.7222783534905,25.385502128564603,25.47626890518764,25.505895323836302,38031355
2010-07-27,24.77540774565571,24.81824722059416,24.747039779449384,24.824678406528868,24.821025323401045,2307090
2010-07-28,25.046781320755503,25.06456769402176,24.84828303818277,25.09772204248838,25.09849876900547,1068866
2010-07-29,25.18981371389706,25.325615901087534,24.99336928883717,25.25986519486808,25.22184728221584,57483139
2010-07-30,25.318265581840937,25.259676815042496,25.27231886155995,25.39942757139946,25.425254493917304,54053066
2010-08-02,25.526599752067344,25.73441393667905,25.53662724905038,25.588821639099383,25.60487422647826,73013708
2010-08-03,25.263837665935515,25.20630301596476,24.953140941323756,25.255781680859968,25.26984783498397,85847409
2010-08-04,25.340771132996284,25.28381156721437,25.33089277269831,25.38605940196574,25.365419955545427,4097937
2010-08-05,25.57432348548788,25.534753595227077,25.42855745732563,25.548066288962545,25.52830128692028,83912018
2010-08-06,25.20000088196539,25.37188140982217,25.100305040690948,25.19825136969986,25.20388568495912,48530539
2010-08-09,26.066555230115693,26.0643689423686,25.81499421395768,26.169381759354483,26.15120716532544,14133815
2010-08-10,26.46641846986428,26.36761949086204,26.27501836266128,26.4317714519704,26.44326644336596,32358373
2010-08-11,25.86426478621833,25.86353025153715,25.911655962580543,25.82235735217655,25.76655749474109,21560130
2010-08-12,26.124773164235297,26.199067425452636,26.05079652242453,26.17675368249032,26.163991348728025,95756464
2010-08-13,25.70584768935652,25.631284089404268,25.579841773103613,25.68425400450711,25.7304022768966,54692578
2010-08-16,26.060136643024453,25.98835126970303,25.96694474809699,26.10481582193984,26.11628851853602,99829989
2010-08-17,26.735360804400013,27.100266060353917,26.72055509631976,26.730138808926345,26.73459722673171,27273830
2010-08-18,26.24168245467576,26.207516342847452,26.220762334063284,26.30813157538614,26.36035917629353,66637016
2010-08-19,26.73729444403887,26.77434558077885,26.647204583944315,26.83335221327728,26.770670747070096,87300991
2010-08-20,27.04860907670973,27.080106978884466,27.1153605987502,27.06932635164604,27.04725642900172,15772583
2010-08-23,27.52500772334769,27.549604483050736,27.576039907260355,27.531819846573395,27.520774819081566,73321292
2010-08-24,28.58788198907372,28.76299471060804,28.56121793961674,28.610628674070323,28.63518664246977,98237315
2010-08-25,28.417423407353915,28.63824814396964,28.340036330876472,28.48479734406985,28.50974023811945,10738565
2010-08-26,28.05020659035941,28.091477116175973,28.05824708532976,28.07265006690439,28.04833896360753,19365877
2010-08-27,27.60630244339445,27.518588027833303,27.566890503427636,27.591437981902928,27.618972976691097,62449319
2010-08-30,27.156040689211743,27.411748967663325,27.218680349900083,27.15847903258007,27.14752561692823,50632627
2010-08-31,27.14009809269781,27.20866702756719,27.180779177043785,27.130193708623107,27.16306572637201,63825352
2010-09-01,27.292994997209853,27.612862170256196,27.073051031932984,27.329598421869232,27.30137671161628,91907760
2010-09-02,27.55950700638504,27.33367964583589,27.328161905582995,27.494998685301898,27.49160823304769,17749158
2010-09-03,27.901918236254527,28.01310556482736,27.720970727259875,27.96763047947757,27.953921661128007,52709929
2010-09-06,28.016200875799733,28.371240601973074,28.068940339126744,27.988895016771654,28.018452139975928,88686692
2010-09-07,28.89713018675281,28.93280197800411,28.58438940209164,28.828904332490094,28.813833122810887,10007802
2010-09-08,28.718662880944823,28.77248990226012,28.689206531020247,28.69105408558158,28.68983619253985,50369451
2010-09-09,30.2980606258156,30.434026133024684,30.26210955300492,30.31033529418512,30.325696917579197,20680276
2010-09-10,30.67492378613498,30.6812441127492,30.76134121723307,30.70735185805839,30.724095302150264,55196883
2010-09-13,30.263159791343977,30.306759233214915,30.199724981144037,30.200514147854918,30.22730057262538,14608933
2010-09-14,29.49129541681892,29.529981631187496,29.206144120761213,29.57534570933091,29.581589797593896,23330850
2010-09-15,29.81913491900893,29.81504688636029,29.587545836364768,29.877047615769968,29.864551573012907,47596794
2010-09-16,29.735040824603978,30.008193434498143,29.471279077222132,29.758693019245605,29.748286441633255,17609051
2010-09-17,30.276644570378576,30.43770083800087,30.104868088765716,30.201793242789407,30.20256859274537,53079814
2010-09-20,30.52742894906013,30.65754291403996,30.408162675869225,30.50425109332109,30.511864724882276,26731818
2010-09-21,30.416139868100437,30.6311124536924,30.14883181370579,30.4750853419827,30.4706002734546,56416759
2010-09-22,29.95969522852041,30.010016426463583,30.090403368053693,29.97829444796532,29.97887013377344,52336811
2010-09-23,29.06248044866769,29.037177494620614,28.784055453736045,29.098209902332243,29.05406053102219,92399104
2010-09-24,28.81300304525326,28.812624977249428,28.920691187712755,28.85393439579099,28.873190221387333,12865313
2010-09-27,29.42463100449899,29.51330055682948,29.510848102027897,29.367080430427787,29.372399169582543,14814689
2010-09-28,29.427003005098467,29.35951439203973,29.47092650331516,29.50784642917699,29.53740946748169,92291856
2010-09-29,28.88894496479518,28.903355327697252,28.70267034247144,28.796142380675544,28.79614700266969,25792308
2010-09-30,28.95843456418604,28.97058276527467,28.92116746779369,28.910505800595548,28.860247847317957,44865375
2010-10-01,29.21239549664121,29.613072538705147,28.939465935655083,29.14873160528539,29.138283353518357,20078209
2010-10-04,28.625798921849825,28.31634774546445,28.67033333938201,28.65231522216712,28.646586766987586,3230115
2010-10-05,28.746294475368728,28.80677989669629,28.649584694183588,28.754916248187925,28.77627837051617,67512024
2010-10-06,28.72036989074725,29.056293172060958,28.57579475459886,28.802809282915803,28.74317958884972,79166506
2010-10-07,28.13640237547556,28.238136386848208,27.88100052058233,28.165942096339176,28.16710195622912,49074162
2010-10-08,28.41043700626429,28.60334489172109,27.976616808270737,28.382400948773785,28.39698028470588,27540734
2010-10-11,28.791410174712546,28.892331572810598,28.55649427740644,28.71687585118176,28.697879985703068,69552695
2010-10-12,29.295434065510975,29.28557292241521,29.37064367132618,29.36037521806949,29.36256632443949,35884825
2010-10-13,29.97881641488063,29.733710418257736,29.82887385133649,30.000739297615027,29.981927738773937,70248428
2010-10-14,29.191163359886826,29.308961346015103,29.07909102754903,29.199997896986048,29.178694368870318,52616245
2010-10-15,28.591817001305174,28.566723459881267,28.599760104668167,28.671744810655547,28.660034700936976,86054105
2010-10-18,29.017396814590526,28.988345307249865,29.19285199668829,28.98309826979876,28.962500213941528,51491156
2010-10-19,29.254709818567648,29.26948904305007,29.360951270081223,29.297100755923037,29.317128790486425,80660625
2010-10-20,29.603681655271423,29.952806935092568,29.371859579636894,29.615252463457963,29.593486678076992,11287324
2010-10-21,31.974549096455444,32.45856761197549,31.57063425353135,32.00346391728448,31.974567669453364,50283506
2010-10-22,32.336068452076375,32.46846521612519,32.621818669897685,32.38715697551042,32.444415158764855,26831703
2010-10-25,33.14723079023508,33.169651329557304,33.425000416921485,33.14769783704468,33.17954415665658,36990619
2010-10-26,33.78855323645217,33.69117559873123,33.719096934356905,33.80312664984133,33.740201677950594,22763210
2010-10-27,34.23804360393022,34.42145675164884,33.91932702552574,34.263516447809735,34.23731279693161,16801366
2010-10-28,34.015585598328045,34.4232892205122,34.077418546027005,34.0651798143333,34.07343935906335,50137056
2010-10-29,34.62563059697332,34.68673976540574,34.503275380582934,34.60351017931099,34.614713241075535,64133647
2010-11-01,34.20274340710109,33.89985975067168,34.08103093070685,34.089813758196534,34.03900313399564,96017691
2010-11-02,33.95520056128096,34.17151060226563,34.00522942622149,33.94570209196348,33.98503041103685,63083419
2010-11-03,33.70166410922108,33.96987881630049,33.656933754276764,33.63458926289828,33.662345347287165,38469420
2010-11-04,33.61297048240815,33.44769216228516,33.31417373737204,33.70655950869912,33.722802754736826,15668540
2010-11-05,35.33242709303495,35.46986907825428,35.1694373071298,35.32128066250047,35.36920205030372,61875685
2010-11-08,33.96890656623104,34.14792160888116,33.97929464490344,34.043541241792454,34.058938794807794,74183414
2010-11-09,34.42942869660403,34.520251351440585,34.413982339006964,34.53127840989468,34.54676848112548,7826491
2010-11-10,33.402557658180875,33.37071166569731,33.34615777285681,33.45198798868347,33.50409545697469,91339525
2010-11-11,33.23343268490846,33.50303607834709,33.2888828395177,33.154305221754406,33.19081539185002,72857833
2010-11-12,33.96571463436535,33.9991227906739,33.802779667797424,33.901239972641854,33.872711826338524,5300321
2010-11-15,33.97833789752632,33.828284432908504,33.9068327384628,33.96182811669267,33.98333258251505,80790460
2010-11-16,33.152459096983335,32.913059436102245,32.49996457334553,33.25424060309338,33.23215087968715,24044920
2010-11-17,32.78541200189089,33.09187910485136,32.61379666566941,32.79828481245673,32.81482021700829,9906242
2010-11-18,33.28382611411987,33.4869193896426,33.31111387349363,33.26374871081197,33.27960266274165,8101445
2010-11-19,32.809296874474825,32.92235085010644,32.647227756086274,32.79778045560492,32.75240579842349,73320613
2010-11-22,32.8352432769185,32.86147685672682,32.66065987543912,32.95654962505354,32.952534014117774,82998015
2010-11-23,32.94438434909272,32.956081942998594,32.67510758877473,33.00309855464032,33.01185285833185,49848247
2010-11-24,32.58790770195029,32.510483512318615,32.65369827624567,32.59208429009866,32.57786468341884,5751884
2010-11-25,34.073532480116185,34.10225909053333,34.064753419660185,34.03700542129916,34.04771720531445,8097379
2010-11-26,34.337376415126386,34.07738665003413,34.376098962070245,34.488526652667915,34.51632087962934,71705102
2010-11-29,33.12537510776813,33.1028469739891,32.74232352557624,33.13611768430669,33.135103948930016,62408325
2010-11-30,33.28607162728633,33.33421518282246,33.15974995972179,33.27654992621813,33.28402382191822,93764448
2010-12-01,32.91131228684621,33.111009402051,32.76680244069756,32.855436082430515,32.900889083818406,36875128
2010-12-02,33.48346031820875,33.577357730680625,33.33636144462587,33.43709391208834,33.45291623068052,66600618
2010-12-03,32.96612792339594,33.19685768283376,32.7662974396159,32.92774005017197,32.934352740178134,35103008
2010-12-06,32.81615272457052,33.13753178538253,32.66128181207589,32.868696685082206,32.837205864552544,14197147
2010-12-07,33.092427428189055,33.367932302373426,33.13375997823392,33.2189495235953,33.24124030279665,19191156
2010-12-08,33.789478946064754,33.970823691194,33.367595134723985,33.81605148482481,33.82721585251116,67190468
2010-12-09,33.096678213903644,33.19808636548839,33.29207548063662,33.03044320672976,33.07284568918687,19467702
2010-12-10,32.91822783737719,32.85561313152134,32.89911466676689,32.82661544713606,32.82815431104979,70678104
2010-12-13,32.57880178540576,32.797803449435555,32.47433760933411,32.53253698987563,32.47344923277655,78784912
2010-12-14,32.15387022461169,32.52248058709122,32.20323761054284,32.12627213709605,32.07165359139812,62719570
2010-12-15,33.32282195142153,33.48016039332262,32.9827049746847,33.29753022556078,33.32202657802843,67058274
2010-12-16,33.547777726409734,33.97268839470164,33.33630752318732,33.58511158082898,33.56596156522761,90599338
2010-12-17,32.756619420924075,32.60537665497981,32.638732095195934,32.76514120029657,32.77945195733344,98183137
2010-12-20,33.500506561669106,33.40781127127368,33.6289856020149,33.38886365590855,33.392677754100895,79300981
2010-12-21,34.788275838973895,35.04231868430958,34.67600488673434,34.853917626526645,34.848102610492006,86921197
2010-12-22,35.71405853053182,35.86872904612164,35.68729278403383,35.59890397127012,35.59547361511792,94767173
2010-12-23,34.52844214617613,34.860427568299095,34.323680153555486,34.55068757006361,34.52078776764838,64178295
2010-12-24,34.32567558607831,34.42614398529071,34.30625996702139,34.23480337905684,34.234263232979586,35223314
2010-12-27,35.03219032059422,34.98528292267002,35.22138970807483,35.13089673946544,35.11036296103305,53772633
2010-12-28,34.695132778225194,34.762229742995856,34.76381492532122,34.65450054136348,34.64160017758526,38982184
2010-12-29,34.92945483174391,34.76694334274067,34.81064292867239,34.98096273027522,34.96964117510456,54612020
2010-12-30,35.4444307187335,35.3508764255527,35.45781189449436,35.54489952172045,35.53684173221965,78787376
2010-12-31,34.92472849748851,35.20039665785018,34.92080264687464,34.90946734861468,34.941659932784376,88352489
2011-01-03,34.955873174469474,35.21423614161928,34.93955043912258,34.88537043331517,34.88084263215951,73062810
2011-01-04,32.656774618904805,32.814396861039235,32.7404754280828,32.71200739847764,32.74549475688601,88064869
2011-01-05,31.968672038957923,31.78997653763249,32.049411235285376,32.06465895221926,32.11396974675153,97297881
2011-01-06,31.913189996609454,31.95176385316916,31.79737091898995,31.91905265387617,31.946341677209382,79337762
2011-01-07,31.142472386049214,31.045304081704035,31.148994156417565,31.14791876686545,31.16456634937921,22949566
2011-01-10,32.23304907788448,32.5206398913333,32.07499711212278,32.197720425887695,32.20824367799482,21771283
2011-01-11,31.364981050905357,31.36753392965428,31.12703254860552,31.30546954911837,31.332560009833603,61571415
2011-01-12,31.042992799026035,30.96768896926033,30.908327296178577,31.046681868297203,31.04945622271992,68725678
2011-01-13,31.259325782402644,31.357915947713927,31.15380429231725,31.143537196175764,31.174200183795566,66894715
2011-01-14,32.084745058021824,32.078303977086314,31.72397741801597,32.07035925483671,32.090053848632834,45553305
2011-01-17,31.15647596630255,31.48278345297894,31.19705759802637,31.178070304506814,31.1668511733222,94506963
2011-01-18,31.82509447930319,31.80364985978182,31.293752783369825,31.92783653302432,31.95643911348221,62236741
